transaction_id,customer_id,country,amount,payment_method,device,hour,fraud
8435,C490,USA,2236.97,Debit Card,Laptop,4,1
8436,C946,UAE,2147.69,Wallet,Tablet,23,0
8437,C143,USA,4796.88,UPI,Tablet,0,0
8438,C126,USA,880.68,Wallet,Tablet,1,0
8439,C893,Singapore,452.43,Credit Card,Mobile,22,0
8440,C196,USA,4403.69,Credit Card,Mobile,2,1
8441,C647,Germany,4483.95,Wallet,Laptop,21,0
8442,C720,Germany,4359.34,NetBanking,Tablet,16,0
8443,C666,Germany,2557.33,NetBanking,Laptop,23,0
8444,C803,India,3300.42,UPI,Mobile,1,1
8445,C318,UAE,2819,Wallet,Laptop,0,0
8446,C284,UAE,351.89,Credit Card,Laptop,1,0
8447,C168,UK,2981.2,Wallet,Tablet,7,0
8448,C928,Singapore,73,Wallet,Laptop,12,0
8449,C229,Germany,1628.31,UPI,Tablet,13,0
8450,C666,Germany,4661.8,NetBanking,Laptop,20,0
8451,C989,USA,1523.71,Credit Card,Laptop,11,0
8452,C708,Germany,4699.43,UPI,Mobile,8,0
8453,C947,USA,1254.42,Credit Card,Mobile,18,0
8454,C698,USA,1576.24,Credit Card,Laptop,23,0
8455,C905,UK,3143.9,NetBanking,Laptop,19,0
8456,C730,India,3809.33,NetBanking,Tablet,6,1
8457,C819,USA,2509.43,UPI,Mobile,9,0
8458,C433,USA,4411.17,Debit Card,Mobile,23,0
8459,C253,UAE,206,UPI,Laptop,2,0
8460,C646,UK,4611.36,UPI,Tablet,18,0
8461,C178,USA,985.56,Debit Card,Mobile,16,0
8462,C678,Singapore,4421.77,Credit Card,Laptop,7,0
8463,C954,India,2007.31,Wallet,Laptop,17,0
8464,C512,Singapore,4164.62,Debit Card,Laptop,6,0
8465,C645,Germany,3359.97,Wallet,Laptop,6,0
8466,C708,India,883.83,Credit Card,Laptop,22,0
8467,C268,Germany,4590.65,Debit Card,Mobile,19,0
8468,C780,UAE,1231.36,NetBanking,Mobile,22,0
8469,C762,USA,1224.48,UPI,Tablet,15,0
8470,C682,UK,4071.82,Debit Card,Laptop,14,0
8471,C614,Singapore,533.84,Debit Card,Tablet,13,0
8472,C413,Germany,1114.07,Credit Card,Laptop,15,0
8473,C131,USA,2520.87,NetBanking,Laptop,23,0
8474,C386,Singapore,4153.23,Debit Card,Laptop,8,0
8475,C693,Singapore,741.68,NetBanking,Tablet,22,0
8476,C142,UAE,2740.6,Wallet,Laptop,21,0
8477,C716,UAE,3557.65,Debit Card,Tablet,20,0
8478,C100,Germany,4303.67,NetBanking,Mobile,9,0
8479,C672,USA,4678.15,UPI,Laptop,14,0
8480,C369,UK,3924.28,Credit Card,Tablet,22,1
8481,C279,Germany,3265.88,NetBanking,Mobile,9,0
8482,C835,Singapore,2170.93,Credit Card,Laptop,1,0
8483,C617,Singapore,564.99,Debit Card,Mobile,4,0
8484,C202,India,3550.14,Debit Card,Laptop,7,0
8485,C109,USA,4963.72,Wallet,Tablet,5,0
8486,C682,India,3685.12,Credit Card,Laptop,5,0
8487,C189,UAE,88.47,UPI,Laptop,0,0
8488,C325,UK,2483.82,UPI,Tablet,15,0
8489,C769,Germany,3075.16,NetBanking,Tablet,17,0
8490,C839,Singapore,3449.92,UPI,Tablet,2,0
8491,C225,USA,3600.03,Credit Card,Laptop,6,0
8492,C308,Singapore,2792.75,Debit Card,Mobile,11,0
8493,C196,UAE,1120.68,Credit Card,Tablet,9,0
8494,C173,India,4711.29,Credit Card,Mobile,21,0
8495,C726,India,3484.85,Debit Card,Tablet,20,0
8496,C290,Germany,1188.02,Credit Card,Tablet,9,0
8497,C781,USA,1615,UPI,Laptop,22,0
8498,C918,UAE,4610.03,NetBanking,Tablet,8,0
8499,C815,USA,4437.99,NetBanking,Mobile,10,1
8500,C155,Germany,2028.71,Credit Card,Laptop,18,0
8501,C819,UAE,196.34,Debit Card,Tablet,7,0
8502,C652,UAE,247.24,Wallet,Mobile,17,0
8503,C131,India,1423.17,Credit Card,Laptop,3,0
8504,C626,India,3147.47,Credit Card,Mobile,1,1
8505,C673,India,2923.05,Wallet,Laptop,12,0
8506,C766,Singapore,3170.97,NetBanking,Laptop,22,0
8507,C383,UK,3587.83,NetBanking,Laptop,13,0
8508,C820,India,100.07,Wallet,Tablet,19,0
8509,C931,UK,529.9,Debit Card,Laptop,21,0
8510,C593,UK,1800.62,Credit Card,Tablet,23,0
8511,C286,USA,778.53,UPI,Tablet,14,0
8512,C597,Germany,381.22,NetBanking,Tablet,12,0
8513,C541,Singapore,3206.62,NetBanking,Tablet,5,0
8514,C229,UK,4077.61,NetBanking,Laptop,19,0
8515,C738,Singapore,3764.37,Debit Card,Tablet,5,0
8516,C391,USA,4086.11,Wallet,Mobile,0,1
8517,C213,India,3330.95,Debit Card,Mobile,14,0
8518,C298,UAE,3678.05,NetBanking,Laptop,5,0
8519,C112,UK,1362.53,Credit Card,Tablet,14,0
8520,C370,Germany,4965.08,NetBanking,Mobile,14,0
8521,C700,UAE,919.91,Credit Card,Mobile,13,0
8522,C314,USA,1076.4,Credit Card,Tablet,9,0
8523,C543,Singapore,1448.16,NetBanking,Tablet,7,0
8524,C889,India,4876.79,NetBanking,Laptop,3,0
8525,C611,Singapore,4941.5,Credit Card,Mobile,21,0
8526,C546,Germany,3975.49,Debit Card,Laptop,5,0
8527,C814,UK,3147.14,Debit Card,Mobile,19,1
8528,C173,Germany,2602.71,Debit Card,Tablet,23,0
8529,C636,Singapore,4853.25,UPI,Mobile,20,0
8530,C200,Singapore,3479.64,Credit Card,Mobile,16,0
8531,C275,UAE,4723.93,UPI,Mobile,22,0
8532,C526,Germany,1586.17,UPI,Tablet,23,0
8533,C216,Germany,1672.21,Credit Card,Tablet,21,0
8534,C265,Germany,4274.35,UPI,Mobile,6,0
8535,C140,India,753.53,Credit Card,Mobile,11,0
8536,C528,Singapore,4729.91,Wallet,Tablet,22,0
8537,C443,USA,2539.83,Wallet,Tablet,3,0
8538,C523,India,4632.44,Credit Card,Tablet,13,0
8539,C465,India,1687.28,Credit Card,Mobile,3,1
8540,C219,India,3581.21,Credit Card,Laptop,15,0
8541,C708,UAE,2416.96,Debit Card,Laptop,0,0
8542,C756,USA,3135.88,Credit Card,Tablet,17,0
8543,C827,Germany,2524.34,NetBanking,Laptop,18,0
8544,C328,UAE,4835.74,Wallet,Mobile,20,0
8545,C924,Singapore,3462.07,Wallet,Laptop,9,0
8546,C229,UK,1260.34,Credit Card,Laptop,4,0
8547,C451,UAE,4548.84,Wallet,Laptop,12,0
8548,C988,UK,1473.68,Credit Card,Tablet,5,0
8549,C417,Singapore,1861.17,Credit Card,Mobile,22,0
8550,C748,USA,515.11,Wallet,Tablet,3,0
8551,C935,UK,4500.33,Wallet,Laptop,15,0
8552,C436,India,1434.13,NetBanking,Tablet,7,0
8553,C372,UAE,1298.29,UPI,Mobile,15,0
8554,C216,UK,4601.71,NetBanking,Mobile,10,0
8555,C917,Singapore,4028.61,NetBanking,Mobile,21,0
8556,C467,India,709.69,Wallet,Mobile,0,0
8557,C193,UK,3847.78,NetBanking,Laptop,21,0
8558,C267,Singapore,4565.6,Wallet,Laptop,17,1
8559,C814,USA,397.16,Debit Card,Laptop,3,0
8560,C440,Singapore,4126.95,Credit Card,Laptop,10,0
8561,C760,USA,2739.36,UPI,Laptop,19,0
8562,C794,India,3347.64,Debit Card,Tablet,9,0
8563,C251,Singapore,2466.81,Credit Card,Mobile,15,0
8564,C685,Germany,3490.53,Credit Card,Laptop,9,0
8565,C976,UAE,175.32,UPI,Mobile,4,0
8566,C373,Germany,3814.72,NetBanking,Mobile,17,0
8567,C653,Germany,171.55,Credit Card,Laptop,21,1
8568,C595,Germany,2279.22,UPI,Laptop,10,0
8569,C823,UAE,759.07,Wallet,Mobile,2,0
8570,C200,Germany,4118.75,Credit Card,Mobile,8,0
8571,C656,USA,1571.74,Credit Card,Mobile,14,0
8572,C181,Singapore,2273.2,NetBanking,Tablet,21,0
8573,C628,India,2146.61,NetBanking,Tablet,18,0
8574,C172,Germany,3863.65,Wallet,Mobile,18,0
8575,C113,Germany,2408.32,Credit Card,Tablet,4,0
8576,C532,India,3945.85,NetBanking,Mobile,5,0
8577,C256,India,372.17,UPI,Mobile,3,0
8578,C834,Germany,962.01,Credit Card,Laptop,11,0
8579,C231,USA,2759.91,UPI,Mobile,4,0
8580,C437,India,4735.71,Debit Card,Laptop,2,0
8581,C503,Singapore,378.42,Wallet,Laptop,9,0
8582,C475,Singapore,220.21,NetBanking,Mobile,12,0
8583,C987,USA,786.97,Debit Card,Tablet,3,0
8584,C658,UAE,3207.56,NetBanking,Mobile,23,0
8585,C206,UK,1997.97,Debit Card,Mobile,7,0
8586,C719,USA,4128.63,NetBanking,Tablet,0,1
8587,C364,Germany,364.31,Wallet,Laptop,19,0
8588,C304,UK,986.09,Credit Card,Tablet,1,0
8589,C178,Germany,1503.63,UPI,Mobile,3,0
8590,C254,Singapore,3135.52,Debit Card,Mobile,20,0
8591,C882,India,3427.44,UPI,Tablet,0,0
8592,C346,Germany,625.4,UPI,Tablet,20,0
8593,C630,Singapore,4719.3,NetBanking,Tablet,6,0
8594,C957,USA,1708.52,Credit Card,Laptop,4,0
8595,C637,Germany,3567.28,NetBanking,Tablet,22,0
8596,C828,Singapore,2623.42,UPI,Mobile,12,0
8597,C253,India,1117.68,Wallet,Tablet,12,0
8598,C253,Germany,4231.91,Credit Card,Mobile,7,0
8599,C785,UAE,4092.1,Credit Card,Laptop,16,0
8600,C191,Singapore,1983.38,UPI,Laptop,9,0
8601,C532,Germany,2945.09,NetBanking,Tablet,9,0
8602,C437,India,1292.84,Wallet,Mobile,1,0
8603,C579,Germany,3450.81,Debit Card,Laptop,5,0
8604,C792,Germany,1548.59,NetBanking,Tablet,20,0
8605,C230,UAE,4221.17,Credit Card,Laptop,0,0
8606,C549,Singapore,1090.84,NetBanking,Tablet,17,0
8607,C909,UK,78.94,Debit Card,Mobile,2,0
8608,C886,Germany,1346.2,Wallet,Tablet,20,0
8609,C372,UK,959.31,Wallet,Mobile,6,1
8610,C687,USA,2543.89,Debit Card,Laptop,15,0
8611,C276,Germany,1022.5,Debit Card,Mobile,21,0
8612,C795,UK,3817.13,UPI,Mobile,2,1
8613,C930,USA,1210.65,Credit Card,Laptop,5,0
8614,C742,UAE,3536.31,UPI,Mobile,3,1
8615,C974,Singapore,2894.46,NetBanking,Mobile,15,0
8616,C148,Germany,4931.32,Debit Card,Tablet,2,0
8617,C666,Singapore,4999.51,UPI,Mobile,3,1
8618,C765,USA,4348.28,Credit Card,Tablet,10,0
8619,C454,Singapore,3801.12,Credit Card,Mobile,23,0
8620,C811,Singapore,1935.35,Debit Card,Laptop,16,0
8621,C407,India,3767.62,UPI,Mobile,18,0
8622,C967,USA,4783.59,Wallet,Mobile,7,0
8623,C984,Singapore,121.77,Debit Card,Mobile,13,0
8624,C729,UK,2691.88,NetBanking,Tablet,15,0
8625,C874,USA,1093.9,UPI,Laptop,18,0
8626,C145,India,2791.59,UPI,Laptop,15,0
8627,C401,Germany,2334.9,Debit Card,Mobile,9,0
8628,C967,UAE,2880.96,UPI,Mobile,14,0
8629,C507,Singapore,2757.06,UPI,Tablet,3,0
8630,C288,UK,4800.73,NetBanking,Laptop,3,0
8631,C921,India,2763.17,NetBanking,Mobile,12,0
8632,C929,USA,4231.93,Wallet,Mobile,11,0
8633,C228,UAE,1602.5,NetBanking,Laptop,14,0
8634,C660,UAE,2193.31,Wallet,Mobile,22,0
8635,C636,Singapore,2354.72,NetBanking,Mobile,12,0
8636,C365,India,1397.25,Wallet,Laptop,5,0
8637,C217,India,1902.05,NetBanking,Tablet,13,0
8638,C563,UK,2994.57,NetBanking,Mobile,2,1
8639,C243,Germany,2903.04,Debit Card,Mobile,7,0
8640,C541,Germany,3183.99,NetBanking,Laptop,11,0
8641,C299,Germany,1762.33,Wallet,Laptop,13,0
8642,C256,UAE,1582.58,Debit Card,Tablet,4,0
8643,C586,UAE,3060.03,Wallet,Tablet,1,0
8644,C959,USA,668.64,NetBanking,Mobile,9,0
8645,C233,UAE,1268.89,NetBanking,Tablet,2,0
8646,C247,UAE,215.43,Wallet,Tablet,22,0
8647,C435,India,367.69,UPI,Tablet,9,0
8648,C170,USA,1220.7,Debit Card,Mobile,8,0
8649,C332,India,102.55,Debit Card,Tablet,16,0
8650,C433,UK,1230.83,NetBanking,Tablet,5,0
8651,C910,UK,3276.61,Debit Card,Tablet,8,0
8652,C765,USA,310.23,Wallet,Laptop,22,0
8653,C189,USA,2186.5,NetBanking,Tablet,2,0
8654,C433,UAE,4565.98,Debit Card,Tablet,6,0
8655,C298,UK,3957.47,Credit Card,Laptop,11,0
8656,C260,Singapore,1530.66,Debit Card,Laptop,17,0
8657,C637,Germany,4624.4,Wallet,Mobile,9,0
8658,C220,UAE,1651.58,Debit Card,Mobile,1,0
8659,C400,Germany,367.21,UPI,Laptop,16,1
8660,C823,UK,4970.31,UPI,Mobile,2,1
8661,C674,Germany,4350.76,NetBanking,Tablet,0,0
8662,C535,Singapore,2332.33,UPI,Mobile,7,0
8663,C167,Singapore,3333.55,Wallet,Tablet,12,0
8664,C864,India,3357.78,Credit Card,Tablet,10,0
8665,C558,USA,976.44,Credit Card,Tablet,7,0
8666,C613,Germany,1004.24,NetBanking,Laptop,19,0
8667,C497,Singapore,2350.56,NetBanking,Mobile,0,0
8668,C719,USA,4558.31,UPI,Mobile,1,1
8669,C385,USA,54.92,Wallet,Laptop,17,0
8670,C660,India,3913.62,UPI,Laptop,17,0
8671,C239,USA,292.35,Wallet,Mobile,8,0
8672,C829,USA,2393.72,Wallet,Laptop,6,0
8673,C655,UAE,3191.17,Credit Card,Laptop,8,0
8674,C880,UK,3435.36,Wallet,Tablet,9,0
8675,C689,India,297.1,Debit Card,Tablet,1,0
8676,C827,India,2095.93,Wallet,Tablet,4,0
8677,C993,Germany,2921.27,Credit Card,Laptop,16,0
8678,C709,USA,334.9,UPI,Laptop,1,0
8679,C847,Germany,679.8,Wallet,Tablet,19,0
8680,C381,UAE,3319.93,Debit Card,Tablet,9,0
8681,C760,Singapore,2610.58,NetBanking,Mobile,0,0
8682,C915,USA,813.33,UPI,Tablet,11,0
8683,C677,Singapore,2678.52,NetBanking,Tablet,23,0
8684,C845,UK,4563.9,Debit Card,Mobile,14,0
8685,C556,UAE,82.86,Credit Card,Mobile,5,0
8686,C186,USA,3214.96,Credit Card,Mobile,13,0
8687,C178,Germany,372.88,UPI,Mobile,13,0
8688,C304,Germany,37.21,Wallet,Laptop,14,0
8689,C890,USA,757.52,Wallet,Mobile,0,0
8690,C436,Germany,2117.42,NetBanking,Mobile,16,0
8691,C353,USA,4012.71,Credit Card,Laptop,10,0
8692,C403,India,1412.52,Wallet,Mobile,14,0
8693,C479,Germany,3130.24,Wallet,Mobile,19,1
8694,C229,USA,2058.73,Credit Card,Mobile,15,0
8695,C695,USA,1175.49,Credit Card,Laptop,20,0
8696,C375,Germany,2573.66,Debit Card,Tablet,8,0
8697,C798,India,3988.34,NetBanking,Mobile,11,1
8698,C657,Germany,4163.3,Credit Card,Mobile,1,1
8699,C998,USA,4233.37,Debit Card,Mobile,14,0
8700,C282,India,1696.1,Credit Card,Mobile,8,1
8701,C367,Singapore,3968.31,UPI,Laptop,15,0
8702,C907,UK,1064.83,UPI,Tablet,16,1
8703,C421,Germany,3693.43,UPI,Mobile,19,0
8704,C611,UAE,4742.18,Credit Card,Mobile,22,0
8705,C711,USA,73.65,Wallet,Laptop,3,0
8706,C177,India,2204.62,Wallet,Tablet,7,1
8707,C883,India,3240.62,UPI,Tablet,6,0
8708,C438,Singapore,3510.37,NetBanking,Tablet,5,0
8709,C773,Germany,884.56,Debit Card,Mobile,4,0
8710,C655,UAE,4861.06,UPI,Mobile,9,0
8711,C608,India,3078.25,Debit Card,Mobile,2,1
8712,C337,Singapore,825.88,Debit Card,Laptop,23,0
8713,C233,USA,107.51,UPI,Laptop,19,0
8714,C291,Singapore,3917.4,Wallet,Laptop,23,0
8715,C455,Germany,403.13,NetBanking,Mobile,16,0
8716,C377,Singapore,709.55,UPI,Mobile,15,0
8717,C117,India,2876.28,Debit Card,Mobile,10,0
8718,C623,India,3019.51,Credit Card,Tablet,12,0
8719,C279,UK,3436,Credit Card,Laptop,17,0
8720,C222,Singapore,1970.6,Debit Card,Laptop,13,0
8721,C345,USA,3870.62,UPI,Tablet,1,0
8722,C833,UAE,4871.92,Wallet,Tablet,11,0
8723,C472,UAE,1359.12,UPI,Tablet,21,0
8724,C150,Germany,3516.63,NetBanking,Mobile,20,0
8725,C170,UK,4642.7,Credit Card,Tablet,9,0
8726,C579,Singapore,3433,Debit Card,Mobile,6,0
8727,C659,USA,3407.14,Wallet,Mobile,1,1
8728,C118,UK,1122.74,UPI,Laptop,17,0
8729,C873,India,2677.98,NetBanking,Tablet,16,0
8730,C183,Germany,2814.8,UPI,Mobile,15,0
8731,C254,Singapore,3502.15,NetBanking,Mobile,1,1
8732,C664,UAE,4984.12,UPI,Tablet,10,0
8733,C718,USA,173.05,Wallet,Mobile,18,0
8734,C456,India,330.84,Wallet,Mobile,21,1
8735,C915,UK,394.36,Debit Card,Mobile,6,0
8736,C746,Germany,3716.18,Wallet,Tablet,21,0
8737,C542,UK,686.09,NetBanking,Mobile,16,0
8738,C168,UAE,3114.15,Debit Card,Laptop,14,0
8739,C622,UK,1626.72,Wallet,Tablet,8,0
8740,C242,USA,2289.31,Credit Card,Laptop,11,0
8741,C291,India,1082.24,NetBanking,Laptop,7,0
8742,C486,Singapore,4331.2,Debit Card,Laptop,1,0
8743,C477,USA,2932.82,NetBanking,Mobile,16,0
8744,C680,UAE,4723.09,Debit Card,Mobile,15,0
8745,C634,Germany,2875.11,NetBanking,Laptop,22,0
8746,C792,UAE,623.92,Credit Card,Laptop,15,0
8747,C392,UAE,858.5,Wallet,Tablet,2,0
8748,C108,UK,4945.42,UPI,Laptop,18,0
8749,C370,Germany,3629.2,UPI,Mobile,15,0
8750,C486,USA,251.15,UPI,Laptop,10,0
8751,C192,UAE,3520.39,Debit Card,Laptop,8,0
8752,C628,USA,2063.8,Wallet,Tablet,13,0
8753,C253,Singapore,1539.51,Debit Card,Laptop,1,0
8754,C504,UK,774.53,Debit Card,Tablet,12,0
8755,C939,USA,4200.32,Debit Card,Tablet,4,0
8756,C248,Germany,323.89,Debit Card,Laptop,19,0
8757,C988,UAE,1452.73,Wallet,Laptop,13,0
8758,C366,Singapore,1535.38,UPI,Mobile,0,0
8759,C521,Germany,808.72,NetBanking,Mobile,5,0
8760,C939,UK,2543.38,Debit Card,Tablet,21,0
8761,C717,Singapore,63.45,Wallet,Tablet,10,0
8762,C571,Singapore,1508.37,Credit Card,Mobile,16,0
8763,C992,Singapore,4668.48,NetBanking,Tablet,22,0
8764,C646,UAE,1556.1,Debit Card,Mobile,21,0
8765,C730,India,1805.49,Debit Card,Tablet,13,0
8766,C625,Singapore,2368.46,NetBanking,Mobile,13,0
8767,C602,Germany,2810.66,NetBanking,Mobile,19,0
8768,C113,Germany,4044.5,Debit Card,Tablet,6,0
8769,C877,UK,955.65,Wallet,Tablet,18,0
8770,C751,USA,4359.37,Credit Card,Tablet,21,1
8771,C905,USA,3788.96,Wallet,Laptop,5,0
8772,C463,India,3614.64,UPI,Laptop,12,0
8773,C218,UAE,438.59,UPI,Tablet,9,0
8774,C337,UAE,113.1,UPI,Tablet,21,0
8775,C645,Singapore,2972.09,Debit Card,Tablet,18,0
8776,C268,India,4316.35,Credit Card,Tablet,9,0
8777,C621,UK,2924.29,Credit Card,Mobile,4,0
8778,C733,UK,1070.11,Debit Card,Laptop,12,0
8779,C756,USA,457.15,Debit Card,Tablet,16,0
8780,C834,UK,3499.48,Debit Card,Laptop,21,0
8781,C982,Singapore,3610.24,Credit Card,Laptop,22,0
8782,C868,Germany,866.8,Debit Card,Mobile,4,0
8783,C879,UK,145.81,NetBanking,Tablet,20,0
8784,C970,India,2044.38,NetBanking,Laptop,21,0
8785,C615,Singapore,2915.68,NetBanking,Mobile,6,0
8786,C496,UK,3531.48,Debit Card,Tablet,19,0
8787,C965,UAE,4050.68,NetBanking,Tablet,6,0
8788,C205,UK,3054.63,Debit Card,Laptop,14,0
8789,C184,UAE,558.85,NetBanking,Mobile,14,0
8790,C313,Singapore,3414.5,Debit Card,Mobile,20,0
8791,C220,UK,4920.96,Wallet,Mobile,22,0
8792,C231,UAE,4528.4,UPI,Mobile,0,1
8793,C949,Germany,4358.99,Wallet,Tablet,11,0
8794,C296,USA,1514.34,UPI,Laptop,1,0
8795,C118,Singapore,3755.19,UPI,Laptop,17,0
8796,C741,UAE,4256.26,NetBanking,Mobile,14,0
8797,C111,India,3393.24,UPI,Mobile,6,0
8798,C180,UK,1256.56,UPI,Mobile,8,0
8799,C429,UAE,4769.4,Wallet,Laptop,22,1
8800,C965,UAE,2256.84,UPI,Tablet,21,0
8801,C873,UAE,653.38,Debit Card,Tablet,2,0
8802,C491,USA,553.34,Debit Card,Mobile,20,0
8803,C736,India,3239.36,NetBanking,Tablet,9,0
8804,C406,India,2191.36,Wallet,Tablet,1,0
8805,C366,Germany,476.95,Credit Card,Laptop,21,0
8806,C546,USA,3703.12,Wallet,Mobile,11,0
8807,C540,UAE,3997.63,Credit Card,Tablet,6,0
8808,C994,Singapore,3628.45,UPI,Mobile,4,1
8809,C751,USA,1015.29,Credit Card,Mobile,3,0
8810,C940,USA,3450.43,UPI,Tablet,0,0
8811,C101,India,58.56,Wallet,Laptop,14,1
8812,C619,Germany,1529.04,Wallet,Tablet,8,0
8813,C861,Germany,1997.11,NetBanking,Laptop,5,0
8814,C750,USA,4177.06,NetBanking,Tablet,13,0
8815,C735,USA,1955.02,UPI,Mobile,1,0
8816,C408,UK,61.29,UPI,Laptop,11,0
8817,C839,UAE,1764.97,Debit Card,Laptop,22,0
8818,C621,India,2497.13,Debit Card,Mobile,5,0
8819,C568,UAE,4745.28,Debit Card,Tablet,12,0
8820,C311,Singapore,4705.47,Wallet,Laptop,3,0
8821,C211,Singapore,908.47,Credit Card,Tablet,21,0
8822,C107,Germany,929.81,UPI,Tablet,15,0
8823,C903,India,821.09,NetBanking,Tablet,10,0
8824,C576,UAE,3945.67,UPI,Mobile,5,0
8825,C973,Germany,35.08,Credit Card,Tablet,4,0
8826,C559,Singapore,640.25,UPI,Mobile,0,0
8827,C352,USA,2692.11,NetBanking,Laptop,18,0
8828,C625,India,1241.57,NetBanking,Tablet,6,0
8829,C851,India,466.32,Credit Card,Laptop,17,1
8830,C537,UAE,1802.59,NetBanking,Tablet,9,0
8831,C853,UK,1374.67,Wallet,Laptop,9,0
8832,C953,UAE,2557.97,NetBanking,Mobile,16,0
8833,C760,USA,4896.27,Credit Card,Laptop,23,0
8834,C335,USA,625.9,Credit Card,Laptop,6,0
8835,C405,Germany,1866.77,UPI,Tablet,21,0
8836,C577,India,4660.27,NetBanking,Tablet,20,0
8837,C778,Germany,4384.98,NetBanking,Tablet,21,0
8838,C119,USA,1974.38,Credit Card,Tablet,0,0
8839,C315,UK,3496.27,UPI,Mobile,11,0
8840,C954,India,443.85,UPI,Laptop,16,0
8841,C234,USA,3564.14,Wallet,Laptop,15,0
8842,C228,UK,4864.42,Wallet,Mobile,19,0
8843,C509,UAE,2689.75,Credit Card,Laptop,14,0
8844,C521,Singapore,2494.96,UPI,Tablet,18,0
8845,C393,USA,940.66,UPI,Tablet,19,0
8846,C345,Singapore,3170.77,Wallet,Tablet,16,0
8847,C800,Germany,2954.23,Wallet,Laptop,3,0
8848,C655,Singapore,3261.41,Credit Card,Mobile,3,1
8849,C185,USA,135.29,UPI,Mobile,2,0
8850,C655,Singapore,2745.87,Credit Card,Laptop,7,0
8851,C941,India,2976.7,Wallet,Mobile,22,0
8852,C474,USA,1041.61,NetBanking,Mobile,8,0
8853,C545,UK,1045.62,Wallet,Tablet,1,0
8854,C477,Singapore,1384.71,UPI,Laptop,18,0
8855,C489,India,3560.05,Credit Card,Mobile,21,0
8856,C756,Germany,3033.3,UPI,Laptop,17,0
8857,C150,Germany,4229.58,Wallet,Tablet,15,0
8858,C341,Singapore,1481.81,Wallet,Tablet,17,0
8859,C393,Germany,4560.78,Debit Card,Mobile,17,0
8860,C662,UK,3719.81,Wallet,Laptop,11,0
8861,C365,USA,1978.08,UPI,Laptop,1,0
8862,C219,India,480.83,Credit Card,Tablet,20,0
8863,C811,UAE,1288.63,Credit Card,Tablet,0,0
8864,C347,Singapore,4784.06,Debit Card,Tablet,22,0
8865,C169,Germany,1555.27,UPI,Mobile,15,0
8866,C952,USA,1652.86,Wallet,Laptop,16,0
8867,C156,UAE,952,NetBanking,Mobile,0,0
8868,C481,UK,4035.22,Credit Card,Laptop,20,0
8869,C138,Germany,1381.84,UPI,Tablet,22,0
8870,C900,Germany,1654.64,Debit Card,Mobile,2,0
8871,C542,India,2074.67,NetBanking,Mobile,22,0
8872,C117,UK,2171.47,UPI,Mobile,19,0
8873,C831,UK,2059.65,Wallet,Tablet,15,1
8874,C924,Singapore,2521.2,Credit Card,Mobile,20,0
8875,C855,UAE,4073.49,Wallet,Mobile,13,0
8876,C451,India,4097.33,Debit Card,Tablet,15,0
8877,C915,Singapore,3992.57,Credit Card,Laptop,23,0
8878,C397,India,510.12,NetBanking,Mobile,8,0
8879,C382,UK,3999.4,Credit Card,Tablet,20,0
8880,C685,India,605.66,Wallet,Mobile,20,0
8881,C209,India,628,UPI,Mobile,1,0
8882,C279,India,4739.57,UPI,Laptop,12,0
8883,C643,USA,4097.89,UPI,Tablet,21,0
8884,C845,USA,2764.29,Debit Card,Laptop,4,0
8885,C893,UAE,4375.48,Debit Card,Laptop,20,0
8886,C124,UAE,4946.88,UPI,Tablet,19,0
8887,C942,UK,3055.16,NetBanking,Laptop,16,0
8888,C890,India,3066.43,Wallet,Mobile,5,0
8889,C837,UK,3773.36,NetBanking,Tablet,16,0
8890,C156,USA,1164.53,UPI,Tablet,1,0
8891,C279,India,839.79,Wallet,Mobile,6,0
8892,C331,Singapore,3799.11,Debit Card,Mobile,16,0
8893,C993,USA,1727.8,Credit Card,Mobile,23,0
8894,C442,USA,679.68,Credit Card,Laptop,7,0
8895,C576,USA,1577.81,Wallet,Laptop,22,0
8896,C898,India,1796.39,NetBanking,Laptop,22,0
8897,C675,UAE,4826.31,Wallet,Laptop,0,0
8898,C554,Germany,3491.31,NetBanking,Laptop,18,0
8899,C331,Singapore,2656.63,NetBanking,Laptop,4,0
8900,C388,Singapore,4844.52,Credit Card,Tablet,4,0
8901,C312,UK,4516.18,Debit Card,Tablet,22,0
8902,C357,India,2562.44,UPI,Tablet,23,0
8903,C629,UAE,4528.87,Debit Card,Tablet,21,0
8904,C786,USA,2024.5,UPI,Tablet,20,0
8905,C328,Germany,1155.95,Credit Card,Tablet,0,0
8906,C325,India,1167.23,UPI,Laptop,9,0
8907,C695,India,3313.27,NetBanking,Tablet,9,0
8908,C902,UAE,2507.85,Wallet,Mobile,21,0
8909,C534,Germany,3296.46,UPI,Tablet,2,1
8910,C981,USA,3431.95,Debit Card,Mobile,11,0
8911,C857,India,116.5,Credit Card,Mobile,11,0
8912,C501,Singapore,274.93,Credit Card,Tablet,6,0
8913,C721,Singapore,2665.73,Wallet,Laptop,15,0
8914,C865,Germany,959.22,NetBanking,Laptop,19,0
8915,C187,USA,3164.51,NetBanking,Mobile,2,1
8916,C683,Germany,2763.17,Credit Card,Laptop,6,0
8917,C992,India,2930.87,NetBanking,Mobile,21,0
8918,C641,Singapore,1515.76,Wallet,Laptop,13,0
8919,C783,UK,3201.02,Credit Card,Laptop,3,0
8920,C408,Germany,4148.32,NetBanking,Laptop,9,0
8921,C442,UK,4990.37,UPI,Laptop,23,0
